Unnamed: 0,job_link,job_skills,Cluster
295,https://uk.linkedin.com/jobs/view/senior-recruitment-consultant-at-the-protocol-group-3799136161,"Sales, Relationship building, Business development, Social media, Marketing, Networking, Candidate management, Client management, Crossselling, Compliance, GDPR, CRM, KPI's, Team work, Organization, Time management, Confidence",5
296,https://uk.linkedin.com/jobs/view/occupational-therapist-at-sanctuary-personnel-3775164516,"Occupational Therapy, Communication Skills, Rehabilitation, HCPC Registration",1
297,https://ca.linkedin.com/jobs/view/linc-instructor-evenings-at-regina-open-door-society-3797108428,"TESL SK, TESL Canada accreditation, TESL training, Classroom experience, B.ED., TESL/TESOL, Applied Linguistics, Canadian Language Benchmarks, PortfolioBased Language Assessment, Online teaching platforms, Online service delivery, Crosscultural communication, Quality/Compliance, Client Focus, Communication, Collegiality, Initiative, Efficiency, Coach ability, Respect for Diversity, People Management, Communicative language instruction, Taskbased language instruction, Outcomesfocused language instruction, Thematic approach to teaching, Canadian culture, Settlement and integration life skills, Portfolio Based Language Assessment, Ongoing needs assessment, Evaluation, Positive and supportive learning environment, Class records maintenance, Attendance records entry, Monthly reports submission, Collaboration, Curriculum development, Joint activities planning, Professional development participation, Learning sharing, Internal committee participation, Criminal record check",5
298,https://www.linkedin.com/jobs/view/volunteer-meal-delivery-driver-for-project-angel-heart-at-volunteermatch-3803966276,"Volunteer, Food handling, Driving, Time management, Communication, Reliability, Flexibility",4
299,https://www.linkedin.com/jobs/view/safety-specialist-consultation-at-state-of-nevada-division-of-human-resource-management-3804932518,"Occupational Safety and Health, Safety Engineering, Hazard Identification, Hazard Evaluation, Hazard Control Design, Hazard Controls Verification, Safety/Health Program Design, Safety/Health Program Evaluation, Environmental Sciences, Biological Sciences, Physical Sciences, Public Health, Engineering, Certified Safety Professional (CSP), Associate in Risk Management (ARM), Certified Safety and Health Manager (CSHM), Safety Representative, Consultation, Enforcement, Valid Driver's License",5
300,https://www.linkedin.com/jobs/view/sales-representative-vacation-packages-at-westgate-resorts-3742627962,"Inbound Calls, Outbound Calls, Customer Service, Sales, Package Activation, Vacation Packages, CAT/WSE, Telemarketing, Tracking Log, Daily Minimum Outbound Call Requirements, Associate's Degree, TwoYear College, Technical School, Six Months to OneYear Related Experience, Training, Paid Time Off, Paid Holidays, 401K, Daily Pay, Family Benefits, Wellness Programs, Flexible Spending Accounts, Tuition Assistance, Military Leave, Employee Assistance Program, Life Insurance, Disability Insurance, Accident Insurance, Critical Illness Insurance, Hospital Insurance, Pet Insurance, Exclusive Discounts, Advancement Opportunities, Community Involvement Programs, Equal Employment Opportunity",3
301,https://ca.linkedin.com/jobs/view/it-help-desk-technician-at-andy-3798896106,"Help Desk Technician, Office Automation Products, Diagnosing and Resolving Issues, Proficiency in English and French, Communication, Computer Systems, Mobile Devices, Tech Products, Databases, Remote Control, BA in IT Computer Science",5
302,https://www.linkedin.com/jobs/view/purchasing-assistant-at-f-e-moran-group-of-companies-3760358708,"Microsoft Office Suite, Email, ERP Systems, Data Entry, Computer Skills, Office Equipment Utilization, High School Diploma, Collaboration, Time Management, Project Management, Deadlines, Purchasing, Administrative Tasks, Operational Tasks, Data Input, Project Support, Purchase Order Creation, Invoice Processing, Payment FollowUp, Contract Preparation, Bid Package Compilation, Lien Waiver Review, Vendor Agreement Review, Documentation, Reporting, Data Entry, Service Log Maintenance, Inspection Report Maintenance, Safety Requirements Maintenance, Competitive Salary, Benefits Package, Medical Insurance, Dental Insurance, Vision Insurance, Life Insurance, Disability Insurance, Paid Time Off, 401(k) Retirement Savings Plan, Professional Work Environment, Collaborative Work Environment, Rewarding Work Environment, Skilled Team, Career Advancement Opportunities, Training Opportunities",5
303,https://uk.linkedin.com/jobs/view/executive-assistant-at-zodia-custody-3801467355,"Microsoft Office Suite, Executive Support, Travel Arrangements, Meeting Room Management, Calendar Management, Scheduling, Office Logistics, Adhoc Tasks, Special Projects, Receptionist Duties, Organizational Skills, Time Management, Attention to Detail, ALevels, Financial Services Experience, Professional Services Experience, Communication Skills, Interpersonal Skills, Proactive ProblemSolving, Professional Demeanor, Employer Contribution Pension Scheme, Private Health Care, Critical Illness Cover, Life Insurance, Annual Leave, Flexible Bank Holidays",1
304,https://www.linkedin.com/jobs/view/outside-sales-representative-at-rexel-usa-3803182412,"Sales, Marketing, Customer Service, Digital Tools, Product Knowledge, Product Selection, Communication, Problem Solving, Negotiation, Microsoft Office, ERP Systems, CRM, High School Diploma or GED, Driver's License, 3+ Years of Sales or Electrical Industry Experience, Ability to Exhibit a Positive and Friendly Attitude, Customer Oriented, Excellent Communication Skills, Presentation Skills, Organization Skills, Ability to Prioritize and Manage Multiple Tasks and Deadlines, Excellent Negotiation Skills, Interpersonal Skills, Ability to Drive Decisions with Influence, Knowledge of Product and Application, SelfMotivation, Familiarity with Microsoft Office Relevant ERP Systems and CRM Tools, Ability to Work Overtime as Needed, Exposure to Unpleasant or Disagreeable Physical Environment, Exposure to Bio Hazardous Conditions, Exposure to Toxic or Caustic Chemicals, Exposure to Electrical Hazards, Handling of Potentially Dangerous Equipment, Travel to Offsite Locations, Sitting, Walking, Use of Hands to Finger Handle or Feel, Stooping Kneeling Crouching or Crawling, Climbing or Balancing, Talking Hearing Tasting Smelling, Weight and Force",3
305,https://www.linkedin.com/jobs/view/junior-candy-buyer-at-carrie-rikon-associates-llc-3800131422,"Inventory Management, Procurement, Vendor Management, Business Relationships, MS Office, Excel, Word, Analytical Skills, Decision Making, Organizational Skills, Communication Skills, Interpersonal Skills, Marketing, Accounting, Financial Management, Logistics, Merchandising",1
306,https://www.linkedin.com/jobs/view/oracle-erp-technical-consultant-at-zivahh-llc-3688703724,"Oracle ERP Technical Consultant, 6+ months contract, San Jose CA (Hybrid), Bachelor's degree, Oracle R12 technical development, Oracle functional concepts, SQL, PL/SQL, Oracle Forms/Reports, Workflows, XML Builder, Performance Tuning, Full life cycle Development, Unit testing, Integration testing, Oracle EBS, Interface program development, Oracle coding standards, Analytical skills, Communication skills",1
307,https://www.linkedin.com/jobs/view/corporate-reference-librarian-at-hdr-3768653580,"Reference Documents Administration, Reference Services, Research Assistance, Information Resources Management, Technical Writing, Metadata Management, Data Mining, Research, Data Analysis, Budgeting, Taxonomy Development, Knowledge Management, Library Science, Bibliographic Techniques, Metadata Management, Microsoft Office, SharePoint, Library Information Science, Indexing, Taxonomies, Communication Skills, Collaboration, ProblemSolving, Attention to Detail, Analytical Thinking, Organizational Skills, Project Management, Research, Writing, Presentation",1
308,https://www.linkedin.com/jobs/view/principal-associate-data-loss-prevention-dlp-engineer-at-jobs-for-humanity-3792325198,"Data Loss Prevention (DLP), Cloud Computing, Data Protection, Cybersecurity, Agile, AWS, Symantec DLP, Jira, Web Proxies, Endpoint Solutions, Email Security, SaaS, IaaS, High School Diploma or equivalent, 4+ years in Cybersecurity or IT, 3+ years in Data Protection, 1+ year in Symantec DLP Infrastructure Engineering, Scripting, JIRA, CISSP, GIAC, CISM, CCSP, CISA, Security+, AWS Cloud Practitioner, AWS Solution Architect  Associate, AWS Developer  Associate, AWS Security  Specialty, AWS Solution Architect  Professional",5
309,https://au.linkedin.com/jobs/view/senior-civil-designer-at-cgc-recruitment-3798938016,"12D, AutoCAD, Land and urban development projects, NSW experience, Project delivery, Supervision, Working rights in Australia, Resume writing, Email communication, Phone communication",5
310,https://www.linkedin.com/jobs/view/lead-business-systems-analyst-at-spectrum-3794609283,"Project management, Telecommunications, Software development, Systems analysis, Accounting, Billing, Microsoft Office, SQL, JQL, Splunk, NoSQL, Documentation, Presentation, Prioritization, Organizational, Crossfunctional management, English communication, Data analysis, KPI definition, SDLC Methodologies, Waterfall, Agile, Scrum, Kanban, SAFe, Project Management Tools, JIRA, ALM, HP MS Project, Documentation Tools, Sharepoint, Atlassian Suite, Development Environment, Java, JavaScript, Database Tools, MS SQL Server, Oracle, MySQL, Business Intelligence Tool, Tableau, Web Technologies, XML, JSON, HTML, SOAP, RESTful Webservice/ API, Testing Tools, SOAP UI, Postman, Office Tools, Visio, Excel, Powerpoint",5
311,https://www.linkedin.com/jobs/view/sr-cad-designers-with-site-civil-experience-at-sebago-technics-3789513421,"CAD, Aesthetics, Detailoriented, Designer, Collaboration, Learning, Twoyear degree, Active listening, Collective, Experience",5
312,https://www.linkedin.com/jobs/view/pediatric-gastroenterologist-bc-be-at-health-ecareers-3802161473,"Pediatric Gastroenterology (Ped GI), Fellowship, EMR, Medical Equipment, Outpatient Care, Patient Care, Clinical, Practice Growth, Autonomy, Medical Center",5
313,https://www.linkedin.com/jobs/view/captain-c208-at-ameriflight-llc-3797498131,"Aviation, English, FAA Commercial Pilot License, IFR, SEL, High performance, Complex, Second Class Medical, FCC Restricted Radiotelephone Operator Permit, Current Passport, Valid driver's license, 401k, Medical, Dental, Vision, Shortterm disability, Longterm disability, Life insurance, Pilot medical reimbursement, Pilot uniforms, Jeppesen Manuals, Paid vacation, Paid training, InDoc, Flight Safety, Aircraft specific training, Inhouse checkride, Company Check Pilot",5
314,https://www.linkedin.com/jobs/view/montessori-lead-teacher-at-guidepost-montessori-3799863544,"Montessori, Child development, Early childhood education, Practical life skills, Literacy, Math, Science, Observation, Communication, Collaboration, Independence, Selfconfidence, Problemsolving, Creativity, Empathy, Patience, Flexibility, Bachelor's degree in early childhood education or child development, 12 ECE or child development credits, Experience working with children ages 36, Familiarity with childled philosophies such as Reggio Emilia or Montessori, Montessori diploma for 36",4
